OPEN 6.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar  9 2022 09:07:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-3534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCF=,$@Pÿ4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCFCals=,-1.889999986,-0.25999999,-2933.100098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-40 Fluorometer,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/LCF2.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo
Remark=,"""12:01:45 RF#16 8504 um, Fmax=310 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:01:46 Fm'=310""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:01:54 Dark#14 Fmin=176 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:01:54 Fo'=176""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:02:15 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,12:01:54,10531.5,0,10.81392569,0.107504578,215.2199379,16,14,183.3020477,816.1975708,176.0712891,310.3947144,224.6851807,0.775419513,0.432750363,0.276130777,-2.614896522,0.87,0.92,9.818835258,0.874909418,0.008532737,0.638083294,0.790161052,1.62954726,1798.814941,0.5,217.2873269,3.113302294,2.206108898,24.05148315,2,4.644859791,1,9.289719582,23.1068306,24.05148315,22.35309601,399.970459,391.9658508,8.288085938,10.33750153,22.54782486,28.12328148,300.6826477,1798.814941,457.065155,77.20824432,16.17218208,0.177723721,0.157572001,0.005696329,0.164395466,0.007308462,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503413239,0.003113302,297.2014832,296.2568306,287.8103842,0.534446187,3.004249241,38.91099024,28.57348871,23.57915688,2.920093018,0.106274722,0.798140344,2.121952675,0.066531112,16.61675355,0.549078287,25.57445074,390.3943503,0.007084124,632.8955231,1573.800133,134.3234253,0.674386146,0.799188552
Remark=,"""12:02:17 LCF Lamp: ParIn -> 1300 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:04:21 Fs=224 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:04:21 RF#17 8310 um, Fmax=365 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:04:22 Fm'=365""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:04:30 Dark#15 Fmin=180 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:04:30 Fo'=180""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:04:51 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,12:04:30,10687.5,0,10.42028736,0.105194799,218.124468,17,15,183.3020477,816.1975708,180.8510742,365.0293579,224.9989014,0.775419513,0.504557455,0.383614231,-2.614896522,0.87,0.92,9.924730301,0.874962365,0.011457255,0.760298412,0.710113639,1.235977883,1300.310913,0.5,218.2233885,3.009165258,2.178977005,23.88115692,2,4.644859791,1,9.289719582,23.52630615,23.88115692,23.02324295,399.9724121,392.2561951,8.31230545,10.29326057,22.04699326,27.30114174,300.6823425,1300.310913,474.0064392,77.20423126,16.09604454,0.175746515,0.162474349,0.005389835,0.124887109,0.003399999,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503411713,0.003009165,297.0311569,296.6763062,208.0497414,0.272616302,2.973660275,38.51680441,28.22354384,23.70373154,2.942086309,0.104016933,0.79468327,2.147403039,0.065115391,16.84013187,0.556076541,25.73203524,390.7418988,0.006862208,632.8955231,1137.723112,184.1782837,0.770552629,0.71286365
Remark=,"""12:04:53 LCF Lamp: ParIn -> 1000 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:06:55 Fs=229 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:06:55 RF#18 8174 um, Fmax=420 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:06:56 Fm'=420""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:07:04 Dark#16 Fmin=188 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:07:04 Fo'=188""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:07:25 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,12:07:04,10841.5,0,9.797207386,0.103367946,225.2126877,18,16,183.3020477,816.1975708,188.0673828,420.424469,229.2721252,0.775419513,0.552672604,0.454665125,-2.614896522,0.87,0.92,9.822015762,0.874911008,0.014200083,0.822666297,0.630081326,0.941365527,999.0578613,0.5,198.708374,2.967381835,2.185945254,23.91611671,2,4.644859791,1,9.289719582,23.92856598,23.91611671,23.52561569,399.9206543,392.6297302,8.331880569,10.28516197,21.56788635,26.62414742,300.7105713,999.0578613,479.3179626,77.19578552,16.1214695,0.172711208,0.132679477,0.001923733,0.161793694,0.00298746,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503552856,0.002967382,297.0661167,297.078566,159.8492542,0.111299935,2.979916412,38.60206087,28.3168989,23.92234135,2.981031531,0.102230414,0.793971158,2.187060373,0.063995244,17.38547034,0.573600699,25.63354883,391.2059811,0.006419564,632.8955231,874.0867204,232.3570862,0.806133569,0.62533718
Remark=,"""12:07:27 LCF Lamp: ParIn -> 800 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:09:32 Fs=234 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:09:32 RF#19 8092 um, Fmax=472 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:09:33 Fm'=472""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:09:41 Dark#17 Fmin=195 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:09:41 Fo'=195""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:10:02 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,12:09:41,10998.5,0,8.960133175,0.101588623,236.4130896,19,17,183.3020477,816.1975708,195.0466309,472.2498169,234.3216858,0.775419513,0.586984211,0.503818366,-2.614896522,0.87,0.92,9.854513168,0.874927257,0.016570904,0.858316726,0.553726529,0.72831739,798.3695679,0.5,175.9624175,2.905008867,2.177605372,23.86547279,2,4.644859791,1,9.289719582,24.04275131,23.86547279,23.68224144,400.1176758,393.3976135,8.361580849,10.27401829,21.50061989,26.41818047,300.6804504,798.3695679,465.8356934,77.2095108,16.24296379,0.173581287,0.231559604,0.005065658,0.240613416,0.001608111,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503402252,0.002905009,297.0154728,297.1927513,127.739128,0.006234845,2.970857298,38.47786713,28.20384884,23.95411205,2.986728815,0.100489708,0.793251926,2.193476889,0.062903882,18.253339,0.600952018,25.68244757,392.0955097,0.005868931,632.8955231,698.5152958,277.203186,0.823429548,0.543451077
Remark=,"""12:10:04 LCF Lamp: ParIn -> 400 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:15:05 Fs=240 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:15:05 RF#20 7906 um, Fmax=690 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:15:06 Fm'=690""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:15:14 Dark#18 Fmin=222 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:15:14 Fo'=222""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:15:35 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,12:15:14,11331.5,0,6.181653659,0.095713217,275.145208,20,18,183.3020477,816.1975708,222.8068848,690.6472778,240.33255,0.775419513,0.677394103,0.652018392,-2.614896522,0.87,0.92,9.798830032,0.874899415,0.025278626,0.962539222,0.211581166,0.181786415,397.741394,0.5,113.4458906,2.800717601,2.225274459,24.13705635,2,4.644859791,1,9.289719582,24.94346237,24.13705635,24.81387901,400.0723572,395.2243958,8.449811935,10.29352283,20.57921219,25.06950378,300.685791,397.741394,497.2138977,77.17926025,16.31843567,0.166591808,0.208501041,0.003170629,0.220150188,0.001987513,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503428955,0.002800718,297.2870564,298.0934624,63.63862162,-0.193728421,3.019720936,39.12606737,28.83254454,24.54025936,3.093561529,0.094737127,0.794446478,2.299115051,0.059297633,21.23550361,0.696174657,25.21212201,394.3260659,0.003952379,632.8955231,347.983713,467.8403931,0.887590345,0.198374437
Remark=,"""12:15:37 LCF Lamp: ParIn -> 200 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:18:17 Fs=225 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:18:17 RF#21 7815 um, Fmax=754 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:18:18 Fm'=754""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:18:26 Dark#19 Fmin=235 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:18:26 Fo'=235""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:18:47 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,12:18:26,11523.5,0,2.933362937,0.091718934,328.5483881,21,19,183.3020477,816.1975708,235.2592773,754.2622681,225.6260681,0.775419513,0.688093535,0.700865233,-2.614896522,0.87,0.92,9.456456184,0.874728228,0.032026179,1.01856099,0.106612533,0.082113749,198.0516663,0.5,60.70943113,2.683115394,2.224112477,24.12142563,2,4.644859791,1,9.289719582,24.85635757,24.12142563,24.65613365,399.9425659,397.2825012,8.504171371,10.27046204,20.82242775,25.14718246,300.6932678,198.0516663,461.476532,77.19002533,16.35996246,0.169386789,0.111781254,0.002367192,0.137559026,0.000722322,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503466339,0.002683115,297.2714256,298.0063576,31.68826589,-0.299107581,3.016889702,39.08393201,28.81346997,24.4888916,3.084067421,0.090822231,0.792777225,2.291290196,0.056843782,25.3606584,0.826989327,25.15167191,396.8562193,0.001859086,632.8955231,173.2413831,519.0029907,0.925872208,0.097860232
Remark=,"""12:18:49 LCF Lamp: ParIn -> 0 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:23:50 Fs=12 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:23:50 RF#22 7612 um, Fmax=45 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:23:51 Fm'=45""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:23:59 Dark#20 Fmin=2 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:23:59 Fo'=2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:24:04 Didn't match! Valve stuck or flow problem.""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:24:04 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,12:23:59,11841,0,-186.8745707,-0.089837037,-2716.027216,22,20,183.3020477,816.1975708,2.341552734,45.7955513,12.02770996,0.775419513,0.948869428,0.737360734,-2.614896522,0.87,0.92,0,0.87,-12.9451692,0.777093995,0.946607265,16.82263883,16.36075401,0.5,5.247743254,-3.066973814,2.549220751,24.3478241,2,4.644859791,1,9.289719582,22.58114433,24.3478241,21.87584305,399.9397888,525.3185425,8.620078087,6.593410015,24.20241928,18.51218605,300.6661072,16.36075401,485.2451782,77.18382263,16.35996246,0.169386789,0.111781254,0.002367192,0.137559026,0.000722322,0.25,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503330536,-0.003066974,297.4978241,295.7311443,2.617720584,0.450810687,3.05812534,39.62132525,33.02791523,23.46448421,2.899975129,-0.090714297,0.508904589,2.391070539,-0.056616961,-209.6333629,-5.170248138,13.83603982,552.4755162,-0.046800336,632.8955231,14.23385599,43.45399857,-0.245572698,1.217265712
Remark=,"""12:24:06 LCF Lamp: ParIn -> 0 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:24:07 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:24:07 Coolers: Tleaf -> 24.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:24:07 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:34:28 23_light_redo/actual""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:34:49 LCF Lamp: ParIn -> 700 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:35:10 Launched AutoProg /User/Configs/AutoProgs/LightCurve2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:37:34 LCF Lamp: ParIn -> 700 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:37:34 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:37:34 Coolers: Tleaf -> 24.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:37:34 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:37:34 LCF Lamp: Off""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:40:41 Fo=175""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:40:41 RF#23 7660 um, Fmax=668 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:40:42 Fm=668""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:41:03 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,12:40:42,12859.5,0,-2.113713737,0.059454309,438.9202648,23,20,175.8538818,668.1755371,0,0,0,0.736814846,#DIV/0!,#DIV/0!,-2.38432604,0.87,0.92,0,0.87,0.132734401,#DIV/0!,1,#DIV/0!,16.36075401,0.5,#DIV/0!,1.705888577,2.173699274,23.81722069,2,4.644859791,1,9.289719582,24.48251724,23.81722069,24.40008354,400.1624146,401.1132507,9.097576141,10.22068787,22.76754379,25.57823753,300.6741333,2.34339118,456.5145874,77.15225983,16.28723145,0.174295589,0.052084871,0.003063114,0.026680829,0.001668702,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503370667,0.001705889,296.9672207,297.6325172,0.37494258,-0.257246649,2.96224844,38.394837,28.17414913,24.14986897,3.022043452,0.05907622,0.788549166,2.233494286,0.036956421,33.86369031,1.094255211,25.2700833,401.4204197,-0.001330618,492.3216553,2.038750327,0,0,1.357193067
Remark=,"""12:41:03 LCF Lamp: ParIn -> 700 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:46:04 LCF Lamp: ParIn -> 500 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:48:08 Fs=225 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:48:08 RF#24 7901 um, Fmax=550 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:48:09 Fm'=550""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
