OPEN 6.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar  9 2022 12:04:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCF=,LCF-1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCFCals=,-1.960000038,-0.280000001,-2968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-40 Fluorometer,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/LCF.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo
Remark=,"""13:14:34 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,13:14:13,5003.50014,0,4.866056095,0.055543677,240.001791,15,13,109.4071274,617.9698486,108.0859375,235.7342377,134.9350281,0.822957176,0.541492409,0.427596817,-1.770114241,0.87,0.92,9.923394203,0.874961697,0.010846908,0.789663548,0.74965223,1.621468374,699.2340088,0.5,130.8025023,1.674199396,2.284070572,24.1181221,2,4.644859791,1,9.289719582,23.89764214,24.1181221,23.49065399,399.9987183,396.3142395,8.379652977,9.484630585,21.73331833,24.59916878,300.154541,699.2340088,433.6142273,77.20079803,1.864524484,-0.264930487,0.103763916,0.002454796,0.101452872,0.001094807,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500772705,0.001674199,297.2681221,297.0476421,111.8774389,0.135833614,3.016291622,39.07073112,29.58610053,24.00788212,2.996392829,0.055213553,0.73222105,2.264171779,0.034537979,18.52832979,0.605584577,22.85264947,395.6070948,0.002810927,508.5627213,611.802975,127.6483002,0.79792223,0.751599744
Remark=,"""13:14:36 LCF Lamp: ParIn -> 900 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:16:39 Fs=134 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:16:39 RF#16 8525 um, Fmax=225 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:16:40 Fm'=225""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:16:48 Dark#14 Fmin=108 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:16:48 Fo'=108""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:17:09 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,13:16:48,5158.50014,0,5.689934073,0.056822429,219.8058154,16,14,109.4071274,617.9698486,108.2890625,225.1350861,134.9149475,0.822957176,0.519004059,0.400737798,-1.770114241,0.87,0.92,10.0036602,0.87500183,0.009457696,0.772128446,0.770746658,1.74488468,901.461792,0.5,158.0471238,1.710465807,2.280673049,24.11449432,2,4.644859791,1,9.289719582,23.33315277,24.11449432,22.63166428,400.0056763,395.7630005,8.393797874,9.522742271,22.51691055,25.54537582,300.1347961,901.461792,438.8730164,77.17964935,1.902543306,-0.264175177,0.026686937,0.002532969,0.049067002,0.002513683,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500673981,0.001710466,297.2644943,296.4831528,144.2338835,0.229213558,3.015634959,39.07292899,29.55018672,23.72382355,2.945647026,0.056476976,0.734961909,2.210685117,0.035328985,16.96453576,0.555397587,22.95958116,394.9361283,0.003307839,508.5627213,788.7807178,116.8460236,0.779588092,0.772441129
Remark=,"""13:17:11 LCF Lamp: ParIn -> 1100 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:19:24 Fs=134 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:19:24 RF#17 8605 um, Fmax=212 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:19:25 Fm'=212""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:19:33 Dark#15 Fmin=103 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:19:33 Fo'=103""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:19:54 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,13:19:33,5323.50014,0,6.356091966,0.059468709,208.5424542,17,15,109.4071274,617.9698486,103.8215332,212.248642,134.4430389,0.822957176,0.510849482,0.366577625,-1.770114241,0.87,0.92,9.964706421,0.874982353,0.00844246,0.717584411,0.789113169,1.91153735,1100.067993,0.5,176.4228284,1.785805081,2.275313725,24.11634636,2,4.644859791,1,9.289719582,23.19169617,24.11634636,22.48196602,399.7774048,395.0702209,8.419241905,9.598212242,22.77497673,25.96422005,300.0354614,1100.067993,444.4537659,77.16608429,1.836564302,-0.26336956,0.084422015,0.003260711,0.057058465,0.004109275,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500177307,0.001785805,297.2663464,296.3416962,176.010875,0.331783725,3.01597018,39.08414179,29.48592955,23.65402126,2.933292799,0.059090438,0.740656455,2.192636344,0.036965324,16.0924046,0.52786174,23.16749989,394.1465414,0.003736041,508.5627213,962.5400814,108.4271088,0.756558315,0.797780076
Remark=,"""13:19:56 LCF Lamp: ParIn -> 1500 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:22:03 Fs=135 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:22:03 RF#18 8760 um, Fmax=193 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:22:04 Fm'=193""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:22:12 Dark#16 Fmin=100 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:22:12 Fo'=100""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:22:33 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,13:22:12,5482.50014,0,7.004433442,0.063747645,203.7258382,18,16,109.4071274,617.9698486,100.6467285,193.7656555,135.1407776,0.822957176,0.480574985,0.302555568,-1.770114241,0.87,0.92,9.856319427,0.87492816,0.006685058,0.629569947,0.81999852,2.189264098,1500.193115,0.5,198.5613498,1.893180197,2.251351518,24.02346039,2,4.644859791,1,9.289719582,22.16403008,24.02346039,21.09450912,400.0335388,394.8680725,8.442252159,9.691529274,24.30615425,27.90295982,300.146759,1500.193115,443.4834595,77.16493988,2.058004379,-0.25963068,0.126579672,0.005053328,0.19083336,0.006970558,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500733795,0.00189318,297.1734604,295.3140301,240.0308931,0.518524932,2.999197792,38.86736381,29.17583453,23.09374523,2.835760639,0.063313179,0.747846274,2.087914365,0.039609543,15.72049206,0.515933934,23.59131524,393.8501747,0.0041956,508.5627213,1312.561202,93.118927,0.694949037,0.83412365
Remark=,"""13:22:35 LCF Lamp: ParIn -> 1800 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:24:37 Fs=134 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:24:37 RF#19 8885 um, Fmax=182 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:24:38 Fm'=182""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:24:46 Dark#17 Fmin=101 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:24:46 Fo'=101""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:25:07 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,13:24:46,5637.00014,0,7.889613534,0.069198341,196.807163,19,17,109.4071274,617.9698486,101.4753418,182.4971008,134.9498901,0.822957176,0.443961897,0.2605368,-1.770114241,0.87,0.92,9.894799232,0.8749474,0.006131998,0.586844957,0.843131422,2.386189949,1800.449585,0.5,205.211639,2.039585604,2.23537199,23.98919868,2,4.644859791,1,9.289719582,22.09760666,23.98919868,21.03595734,400.2168579,394.4237671,8.474222183,9.819906235,24.49414253,28.3837471,300.1532288,1800.449585,447.5620728,77.15550232,1.930114388,-0.261621237,0.197622836,0.005148815,0.206350222,0.005659097,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500766144,0.002039586,297.1391987,295.2476067,288.0719272,0.676087375,2.993031788,38.79220144,28.97229521,23.04340267,2.827137614,0.068686699,0.757659798,2.069477816,0.042974863,15.18475552,0.498973894,24.01955529,393.2772332,0.004818611,508.5627213,1575.298683,81.02175903,0.650529867,0.856281299
Remark=,"""13:25:09 LCF Lamp: ParIn -> 1300 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:27:11 Fs=136 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:27:11 RF#20 8686 um, Fmax=210 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:27:12 Fm'=210""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:27:20 Dark#18 Fmin=103 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:27:20 Fo'=103""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:27:41 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,13:27:20,5791.00014,0,7.550644219,0.07079255,208.4517496,20,18,109.4071274,617.9698486,103.65625,210.9188385,136.0674744,0.822957176,0.508549114,0.354882308,-1.770114241,0.87,0.92,9.951142311,0.874975571,0.008197828,0.697832909,0.791445163,1.929894044,1299.440796,0.5,201.7468572,2.062634617,2.210728939,23.86988258,2,4.644859791,1,9.289719582,22.93707085,23.86988258,22.45735168,399.9359436,394.361969,8.499515533,9.86054039,23.34955406,27.08851242,300.1114807,1299.440796,451.5495605,77.1678009,1.905706406,-0.265720218,0.111615576,0.005910274,0.116614565,0.005156634,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500557404,0.002062635,297.0198826,296.0870708,207.9105227,0.406812552,2.971645157,38.50887445,28.64833406,23.40347672,2.889321606,0.070257153,0.760916218,2.128405388,0.043958511,16.08576311,0.528579747,24.33867868,393.2646948,0.004673003,508.5627213,1136.978953,107.2625885,0.737366786,0.800394903
Remark=,"""13:27:43 LCF Lamp: ParIn -> 1000 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:29:44 Fs=139 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:29:44 RF#21 8559 um, Fmax=245 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:29:45 Fm'=245""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:29:53 Dark#19 Fmin=104 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:29:53 Fo'=104""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:30:14 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,13:29:53,5944.00014,0,7.794687223,0.072185153,206.0752871,21,19,109.4071274,617.9698486,104.9108887,245.9160919,139.179245,0.822957176,0.57338746,0.434037667,-1.770114241,0.87,0.92,9.996919632,0.87499846,0.010909156,0.75697098,0.725167643,1.51292969,1002.022644,0.5,190.2752275,2.114008864,2.222193766,23.95814133,2,4.644859791,1,9.289719582,23.22158241,23.95814133,22.55887032,399.9013062,394.1519165,8.521715164,9.916457176,23.01190758,26.77824783,300.1336975,1002.022644,453.0151367,77.17053223,1.774172544,-0.270058393,0.160555243,0.005700586,0.132766366,0.002771225,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500668488,0.002114009,297.1081413,296.3715824,160.3236195,0.224680915,2.987452045,38.71234211,28.79588494,23.58986187,2.92197729,0.071628568,0.765258278,2.156719012,0.04481753,15.90293958,0.522832133,24.34990565,393.0191775,0.004829278,508.5627213,876.7682702,141.0052032,0.781903572,0.731578901
Remark=,"""13:30:16 LCF Lamp: ParIn -> 800 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:34:35 Fs=141 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:34:35 RF#22 8473 um, Fmax=298 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:34:36 Fm'=298""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:34:44 Dark#20 Fmin=108 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:34:44 Fo'=108""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:35:05 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,13:34:44,6235.00014,0,7.478746828,0.075288269,219.9724151,22,20,109.4071274,617.9698486,108.5119629,298.4805298,141.3675842,0.822957176,0.636452123,0.52637586,-1.770114241,0.87,0.92,10.00369072,0.875001845,0.013245606,0.827047064,0.62711625,1.070385794,798.0083618,0.5,183.7732853,2.175870786,2.194054427,23.84217644,2,4.644859791,1,9.289719582,23.33024216,23.84217644,22.85030365,399.8676758,394.3121338,8.575876236,10.01134777,23.0085392,26.85982132,300.1226196,798.0083618,442.5795898,77.17679596,1.79337883,-0.269328833,0.220754474,0.001654162,0.104797803,0.001095076,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500613098,0.002175871,296.9921764,296.4802422,127.681335,0.099202308,2.966698171,38.4402868,28.42893903,23.5862093,2.921334252,0.074683003,0.772643744,2.148690508,0.046730881,16.9767662,0.557863673,24.81708358,393.2253078,0.004719958,508.5627213,698.2587892,189.9685669,0.830962703,0.628220091
Remark=,"""13:35:07 LCF Lamp: ParIn -> 400 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:39:24 Fs=147 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:39:24 RF#23 8300 um, Fmax=419 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:39:25 Fm'=419""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:39:33 Dark#21 Fmin=124 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:39:33 Fo'=124""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:39:54 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,13:39:33,6524.00014,0,6.214938859,0.074862883,246.3237325,23,21,109.4071274,617.9698486,124.842041,419.8375549,147.3653259,0.822957176,0.702642035,0.648994417,-1.770114241,0.87,0.92,10.09447765,0.875047239,0.022928801,0.923648721,0.401786901,0.471926085,397.9833984,0.5,113.0075396,2.202976441,2.232718017,24.09937096,2,4.644859791,1,9.289719582,24.44348717,24.09937096,24.19333649,399.9986267,395.2769165,8.657587051,10.11074066,21.72029305,25.36598587,300.1338196,397.9833984,462.2358093,77.16356659,1.553428292,-0.283872426,0.220386192,0.005474775,0.164610252,0.002131816,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.500669098,0.002202976,297.249371,297.5934872,63.67734233,-0.112988098,3.012898827,39.04561389,28.93487323,24.27142906,3.044156206,0.07426441,0.78018081,2.263975396,0.046468657,19.00721773,0.623167512,24.63476683,394.3737496,0.003882195,508.5627213,348.2542739,294.9955139,0.877723976,0.389592641
Remark=,"""13:39:56 LCF Lamp: ParIn -> 0 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:41:57 Fs=113 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:41:57 RF#24 8112 um, Fmax=493 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:41:58 Fm'=493""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:42:06 Dark#22 Fmin=117 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:42:06 Fo'=117""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:42:27 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
