OPEN 6.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 14 2022 10:36:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-3534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCF=,$@Pÿ4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCFCals=,-1.889999986,-0.25999999,-2933.100098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-40 Fluorometer,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/LCF2.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,34_light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo
16,11:56:48,4967.000316,0,-1.101124107,0.109334753,396.8140881,16,14,225.7026825,317.6676636,223.7294922,272.9631958,245.1651459,0.289500606,0.180367553,0.101838088,-3.85602125,0.87,0.92,9.709600449,0.8748548,0.006290852,0.564614236,0.475892463,0.163774708,500.5643921,0.5,22.29852686,3.285468922,2.322308903,24.12548447,0.449999988,6.745327131,1,13.49065426,21.56707001,24.12548447,19.81690598,399.9053345,399.8735046,8.368113518,8.855538368,25.42495155,26.90590096,300.6347351,500.5643921,247.5579376,78.51761627,16.89513969,0.24459298,0.024160583,0.002087059,0.025491899,0.002569396,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,6.680772068,0.003285469,297.2754845,294.71707,80.09030094,-0.249057306,3.017624667,38.43245389,29.57691552,22.84627724,2.793592955,0.108455775,0.695315763,2.098277192,0.067863286,31.1568963,0.992349039,21.8118352,399.9836933,-0.000600463,91.96498108,437.9211612,49.23370361,0.588187643,0.486103158
Remark=,"""11:57:10 LCF Lamp: ParIn -> 700 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:02:11 Fs=244 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:02:11 RF#17 7857 um, Fmax=266 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:02:12 Fm'=266""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:02:20 Dark#15 Fmin=221 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:02:20 Fo'=221""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:02:41 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,12:02:20,5299.500316,0,1.67890792,0.125905648,359.4077592,17,15,225.7026825,317.6676636,221.8596191,266.20047,244.558136,0.289500606,0.166569393,0.081300886,-3.85602125,0.87,0.92,9.801865578,0.874900933,0.009013233,0.488090183,0.537190733,0.19333998,701.8956909,0.5,24.96299772,3.860420621,2.371448207,24.42885399,0.449999988,6.745327131,1,13.49065426,21.61765671,24.42885399,19.83420372,400.1644287,399.6821899,8.362564087,8.935219765,25.32896042,27.06344795,300.6461182,701.8956909,340.1088257,78.51569366,16.87111092,0.248718858,0.037262086,0.001735195,0.034935184,0.001994842,1,-1.355140209,7.355140209,1,0,0.159999996,111115,6.681025025,0.003860421,297.578854,294.7676567,112.303308,-0.238431391,3.073003185,39.13871281,30.20349304,23.02325535,2.823693072,0.12474146,0.701554978,2.122138094,0.078067178,28.21914952,0.899233862,21.6601246,399.5141828,0.000910239,91.96498108,614.0891947,44.34085083,0.534407812,0.559639039
Remark=,"""12:02:43 LCF Lamp: ParIn -> 900 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:07:44 Fs=242 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:07:44 RF#18 7927 um, Fmax=261 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:07:45 Fm'=261""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:07:53 Dark#16 Fmin=220 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:07:53 Fo'=220""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:08:14 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,12:07:53,5632.500316,0,2.691320628,0.143161863,349.9828903,18,16,225.7026825,317.6676636,220.6577148,261.4524231,242.8990021,0.289500606,0.156031096,0.070962896,-3.85602125,0.87,0.92,9.813209534,0.874906605,0.008305006,0.454799699,0.579479128,0.215011358,901.0800781,0.5,27.97218656,4.521195018,2.444341823,24.85650826,0.449999988,6.745327131,1,13.49065426,21.92061996,24.85650826,20.11544037,400.1141052,399.440918,8.349514961,9.020178795,24.82600021,26.82011604,300.6253967,901.0800781,345.4252319,78.51679993,17.08811378,0.251111209,0.037487838,0.003489652,0.01830945,0.002267072,1,-1.355140209,7.355140209,1,0,0.159999996,111115,6.680564549,0.004521195,298.0065083,295.07062,144.1728093,-0.235169977,3.152577397,40.1516287,31.1314499,23.38856411,2.886722683,0.141658592,0.708235574,2.178487109,0.088670463,27.47953658,0.87618187,21.34565233,399.1715995,0.00143918,91.96498108,788.3609118,40.79470825,0.518980577,0.611267896
Remark=,"""12:08:16 LCF Lamp: ParIn -> 1100 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:13:17 Fs=239 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:13:17 RF#19 8016 um, Fmax=255 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:13:18 Fm'=255""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:13:26 Dark#17 Fmin=217 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:13:26 Fo'=217""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:13:47 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,12:13:26,5965.500316,0,2.900887487,0.164057339,351.570674,19,17,225.7026825,317.6676636,217.7255859,255.7119446,239.5452576,0.289500606,0.148551366,0.06322226,-3.85602125,0.87,0.92,9.746581078,0.874873291,0.007011093,0.425591912,0.61991626,0.242287153,1101.582886,0.5,30.46508246,5.177679413,2.446003102,24.8614006,0.449999988,6.745327131,1,13.49065426,21.9111042,24.8614006,20.09081459,400.0560913,399.3125305,8.244530678,9.012428284,24.52350426,26.80763054,300.6855469,1101.582886,348.15979,78.50214386,16.95205498,0.252167463,0.085990019,0.002237915,0.08931227,0.000797062,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,6.681901219,0.005177679,298.0114006,295.0611042,176.2532578,-0.227255272,3.153498043,40.17085252,31.15842423,23.3862524,2.886319989,0.162086239,0.707494942,2.178825047,0.101479165,27.59905163,0.880439874,21.43512124,399.0222408,0.001558331,91.96498108,963.7454441,37.98635864,0.538723244,0.673688161
Remark=,"""12:13:49 LCF Lamp: ParIn -> 1300 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:18:50 Fs=235 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:18:50 RF#20 8123 um, Fmax=248 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:18:51 Fm'=248""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:18:59 Dark#18 Fmin=214 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:18:59 Fo'=214""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:19:20 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,12:18:59,6298.500316,0,3.133096236,0.184323609,352.5413745,20,18,225.7026825,317.6676636,214.8435059,248.2137604,235.2362366,0.289500606,0.134441598,0.05228366,-3.85602125,0.87,0.92,9.816422462,0.874908211,0.006147017,0.38889496,0.675462895,0.279814878,1299.557373,0.5,29.72308849,5.778326366,2.433579618,24.75511551,0.449999988,6.745327131,1,13.49065426,21.74791718,24.75511551,19.93310928,399.941864,399.1277161,8.059711456,8.9168787,24.21303558,26.78814507,300.6485291,1299.557373,343.3768921,78.49948883,16.76908684,0.255111396,0.016547512,0.003224591,0.044782918,0.001012604,1,-1.355140209,7.355140209,1,0,0.159999996,111115,6.6810786,0.005778326,297.9051155,294.8979172,207.929175,-0.215013527,3.133550038,39.91809482,31.00121612,23.25151634,2.862933995,0.18183913,0.69997042,2.162963575,0.11387009,27.67431769,0.883279613,21.46716091,398.8141894,0.001686467,91.96498108,1136.993417,33.37025452,0.576494998,0.755221198
Remark=,"""12:19:22 LCF Lamp: ParIn -> 1500 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:24:23 Fs=230 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:24:23 RF#21 8210 um, Fmax=240 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:24:24 Fm'=240""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:24:32 Dark#19 Fmin=212 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:24:32 Fo'=212""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:24:53 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,12:24:32,6631.500316,0,3.931200872,0.202331707,348.6818318,21,19,225.7026825,317.6676636,212.2746582,240.922226,230.7591858,0.289500606,0.118907949,0.042183904,-3.85602125,0.87,0.92,9.754099846,0.87487705,0.005938801,0.354761013,0.728183406,0.318548599,1498.776123,0.5,27.65671338,6.32305877,2.429638422,24.67461586,0.449999988,6.745327131,1,13.49065426,21.58144569,24.67461586,19.75357246,400.0696716,399.1035156,7.837253571,8.775391579,23.78604698,26.63329506,300.6388245,1498.776123,339.4831238,78.50095367,16.7827549,0.252368301,0.032554094,0.001789213,0.019077526,0.002231803,1,-1.355140209,7.355140209,1,0,0.159999996,111115,6.680862943,0.006323059,297.8246159,294.7314457,239.8041743,-0.196538322,3.11851503,39.72582349,30.95043191,23.12803078,2.841646468,0.199341992,0.688876608,2.15276986,0.124853947,27.37185632,0.873662642,21.33340275,398.7101232,0.00210343,91.96498108,1311.244833,28.64756775,0.667762485,0.834507187
Remark=,"""12:24:55 LCF Lamp: ParIn -> 1800 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:29:56 Fs=224 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:29:56 RF#22 8349 um, Fmax=233 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:29:57 Fm'=233""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:30:05 Dark#20 Fmin=207 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:30:05 Fo'=207""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:30:26 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,12:30:05,6964.500316,0,-2.525403453,0.232303488,396.2742122,22,20,225.7026825,317.6676636,207.5808105,233.1160736,224.0388489,0.289500606,0.109538835,0.038938648,-3.85602125,0.87,0.92,9.9796772,0.874989839,0.000845615,0.355478019,0.768044391,0.362701673,1798.365112,0.5,30.63597812,7.210854226,2.417661689,24.81360054,0.449999988,6.745327131,1,13.49065426,21.54719543,24.81360054,19.70940018,398.7073669,398.6550903,8.189391136,9.258766174,24.9079361,28.160429,300.6279907,1798.365112,1042.19873,78.5041275,16.73697472,0.255967379,0.032305941,0.001038,0.041096356,0.001264572,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,6.680622193,0.007210854,297.9636005,294.6971954,287.7384115,-0.178342149,3.144513049,40.05538497,30.7966188,23.18039799,2.850657019,0.228371033,0.72685136,2.123805659,0.143080069,31.10916128,0.994027724,22.50564363,398.9078056,-0.001424786,91.96498108,1573.551199,25.53526306,1.224436239,0.919388978
Remark=,"""12:30:28 LCF Lamp: ParIn -> 1800 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:30:28 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:30:28 Coolers: Tleaf -> 24.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:30:28 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
