OPEN 6.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 14 2022 09:50:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCF=,LCF-1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCFCals=,-1.960000038,-0.280000001,-2968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-40 Fluorometer,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/LCF.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,19_light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo
Remark=,"""11:24:44 LCF Lamp: ParIn -> 100 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:26:49 Fs=195 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:26:49 RF#16 8076 um, Fmax=774 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:26:50 Fm'=774""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:26:58 Dark#13 Fmin=202 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:26:58 Fo'=202""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:27:19 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,11:26:58,5875.000384,0,4.564081506,0.347956328,357.9899478,16,13,153.749588,724.4465942,202.4494629,774.7998657,195.725708,0.787769603,0.738707411,0.747385465,-6.256020195,0.87,0.92,9.546476364,0.874773238,0.124527638,1.01174762,-0.096462736,-0.064988746,99.32763672,0.5,32.46984702,10.39322218,2.351742889,24.06952286,0.731000006,6.364532708,1,12.72906542,23.44771576,24.06952286,22.07181549,400.0742798,397.9545288,5.84563303,8.356742859,15.83382511,22.6355648,300.0249329,99.32763672,601.7749023,78.47102356,1.711704373,-0.251445562,0.109071918,0.005698523,0.034185506,0.006473736,1,-1.355140209,7.355140209,1,0,0.159999996,111115,4.104308212,0.010393222,297.2195229,296.5977158,15.89242152,-1.268093922,3.007505054,38.32631356,29.9695707,23.75861931,2.951822465,0.338697828,0.655762166,2.2960603,0.212498936,28.09183763,0.899575006,22.06573849,397.4704783,0.002533769,570.6970062,86.88915841,572.3504028,0.932411076,-0.088231182
Remark=,"""11:27:21 LCF Lamp: ParIn -> 300 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:29:22 Fs=204 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:29:22 RF#17 8160 um, Fmax=626 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:29:23 Fm'=626""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:29:31 Dark#14 Fmin=187 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:29:31 Fo'=187""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:29:52 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,11:29:31,6028.000384,0,17.4904562,0.335162473,292.4246627,17,14,153.749588,724.4465942,187.1801758,626.8578491,204.2741089,0.787769603,0.701399327,0.674130093,-6.256020195,0.87,0.92,9.699685097,0.874849843,0.090748979,0.961121671,0.181639391,0.155679227,299.1051636,0.5,88.20052035,10.11266698,2.373336994,24.13949203,0.731000006,6.364532708,1,12.72906542,22.53167152,24.13949203,20.64988327,399.9983521,394.7644348,5.798982143,8.242478371,16.60378647,23.60006523,300.0384521,299.1051636,598.663269,78.474617,1.811092496,-0.244854569,0.095853858,0.002826618,0.135848075,0.001909351,1,-1.355140209,7.355140209,1,0,0.159999996,111115,4.104493155,0.010112667,297.289492,295.6816715,47.8568251,-1.174135735,3.020162328,38.48584986,30.24337149,23.33558178,2.877505615,0.326563888,0.646825333,2.230680281,0.204857926,22.94791341,0.740757365,21.60123204,392.9094584,0.009615839,570.6970062,261.6721053,439.6776733,0.893207274,0.170999224
Remark=,"""11:29:54 LCF Lamp: ParIn -> 500 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:32:13 Fs=206 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:32:13 RF#18 8256 um, Fmax=511 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:32:14 Fm'=511""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:32:22 Dark#15 Fmin=174 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:32:22 Fo'=174""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:32:43 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,11:32:22,6199.000384,0,25.45636871,0.33523842,252.8968309,18,15,153.749588,724.4465942,174.3757324,511.1466675,206.3942108,0.787769603,0.658853821,0.59621333,-6.256020195,0.87,0.92,10.03402615,0.875017013,0.072301453,0.904925054,0.387768089,0.417296914,501.2627563,0.5,130.7535897,10.05171513,2.359171457,24.02395439,0.731000006,6.364532708,1,12.72906542,22.28856277,24.02395439,20.51179504,400.1396179,392.9747314,5.727049828,8.156177521,16.64361572,23.70300484,300.0202026,501.2627563,598.5946045,78.48226929,1.818911076,-0.245413095,0.22134155,0.002753956,0.168895766,0.002586387,1,-1.355140209,7.355140209,1,0,0.159999996,111115,4.104243503,0.010051715,297.1739544,295.4385628,80.20203922,-1.079279403,2.999286777,38.2161067,30.05992918,23.15625858,2.846500378,0.326635987,0.640115321,2.206385058,0.204903322,19.84791718,0.643544764,21.54150988,390.2749183,0.014050829,570.6970062,438.6134398,336.7709351,0.852699908,0.373753366
Remark=,"""11:32:45 LCF Lamp: ParIn -> 700 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:34:46 Fs=202 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:34:46 RF#19 8340 um, Fmax=443 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:34:47 Fm'=443""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:34:55 Dark#16 Fmin=165 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:34:55 Fo'=165""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:35:16 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,11:34:55,6352.000384,0,29.96562016,0.342712441,233.0705927,19,16,153.749588,724.4465942,165.559082,443.7336121,202.9634552,0.787769603,0.626895332,0.542600674,-6.256020195,0.87,0.92,9.855000496,0.8749275,0.059108592,0.865536312,0.502270987,0.632615999,700.3988647,0.5,166.2523657,10.32769129,2.372288496,24.10033798,0.731000006,6.364532708,1,12.72906542,22.0677166,24.10033798,20.20601273,399.8872681,391.6011658,5.668794155,8.164463997,16.69791222,24.04911804,300.0358582,700.3988647,597.149292,78.48466492,1.897786856,-0.245596826,0.190049618,0.001088136,0.176761612,0.002171746,1,-1.355140209,7.355140209,1,0,0.159999996,111115,4.104457669,0.010327691,297.250338,295.2177166,112.0638159,-1.033051453,3.013073717,38.39060434,30.22614034,23.08402729,2.834094292,0.333727296,0.640785221,2.193309071,0.209368629,18.29246737,0.595173388,21.50383704,388.4231173,0.016589533,570.6970062,612.7982279,278.17453,0.83028766,0.49187744
Remark=,"""11:35:18 LCF Lamp: ParIn -> 900 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:39:15 Fs=166 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:39:15 RF#20 8428 um, Fmax=304 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:39:16 Fm'=304""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:39:24 Dark#17 Fmin=132 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:39:24 Fo'=132""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:39:45 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,11:39:24,6621.000384,0,23.93527081,0.254552482,224.8854749,20,17,153.749588,724.4465942,132.1740723,304.683136,166.8775177,0.787769603,0.566191703,0.452291584,-6.256020195,0.87,0.92,9.949193001,0.874974597,0.038268084,0.798831176,0.708733636,1.377704929,901.6739502,0.5,178.4158685,7.94720158,2.441756443,24.18546486,0.731000006,6.364532708,1,12.72906542,21.86725044,24.18546486,20.00308418,400.2133179,393.6201477,5.554321766,7.47593689,16.56206131,22.291996,300.0587158,901.6739502,557.5516357,78.48482513,1.854825735,-0.233700424,0.202564731,0.003177082,0.295789987,0.004636881,1,-1.355140209,7.355140209,1,0,0.159999996,111115,4.104770359,0.007947202,297.3354649,295.0172504,144.2678288,-0.654976744,3.028504042,38.58712862,31.11119173,23.02635765,2.824223226,0.249561811,0.586747599,2.237475627,0.156416964,17.65009717,0.571326128,19.09144768,391.0816569,0.01168449,570.6970062,788.9418007,172.5090637,0.913021791,0.735527703
Remark=,"""11:39:47 LCF Lamp: ParIn -> 1100 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:44:48 Fs=169 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:44:48 RF#21 8474 um, Fmax=307 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:44:49 Fm'=307""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:44:57 Dark#18 Fmin=131 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:44:57 Fo'=131""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:45:18 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,11:44:57,6954.000384,0,26.14528922,0.287391744,228.0120662,21,18,153.749588,724.4465942,131.6831055,307.596405,169.2055817,0.787769603,0.571896474,0.449910406,-6.256020195,0.87,0.92,9.92035675,0.874960178,0.033734018,0.786699037,0.703231891,1.355185504,1097.756958,0.5,216.068038,9.081349396,2.47711422,24.46770287,0.731000006,6.364532708,1,12.72906542,22.04722977,24.46770287,20.18343544,399.6090088,392.3711243,5.486363411,7.681853771,16.1844101,22.66096115,300.0455322,1097.756958,544.6976929,78.50245667,1.974872708,-0.239668876,0.189136922,0.007218098,0.271903932,0.009099086,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,4.104590009,0.009081349,297.6177029,295.1972298,175.6411094,-0.710916784,3.080158613,39.23646143,31.55460766,23.25746632,2.863963216,0.281046391,0.603044393,2.260918824,0.176213272,17.89950734,0.581113268,19.464703,389.5982467,0.013062438,570.6970062,960.4936238,175.9132996,0.899536474,0.730422947
Remark=,"""11:45:20 LCF Lamp: ParIn -> 1300 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:50:21 Fs=165 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:50:21 RF#22 8532 um, Fmax=287 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:50:22 Fm'=287""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:50:30 Dark#19 Fmin=128 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:50:30 Fo'=128""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:50:51 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,11:50:30,7287.000384,0,28.8313152,0.339551558,235.8495891,22,19,153.749588,724.4465942,128.6975098,287.7268066,165.8372498,0.787769603,0.552709352,0.423629478,-6.256020195,0.87,0.92,9.876527786,0.874938264,0.030874231,0.766459761,0.733059939,1.517827945,1298.90332,0.5,240.719024,10.89480481,2.523222816,24.88019562,0.731000006,6.364532708,1,12.72906542,22.41897011,24.88019562,20.52055359,399.336792,391.2737122,5.44191885,8.074900627,15.6919651,23.2842617,300.032196,1298.90332,550.9350586,78.49189758,2.106624603,-0.24895066,0.285543084,0.007193884,0.294265091,0.009269252,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,4.104407572,0.010894805,298.0301956,295.5689701,207.8245266,-0.847218897,3.157037089,40.22118443,32.1462838,23.64958286,2.932508786,0.330729258,0.633814273,2.298694513,0.207480715,18.51228179,0.60277392,20.22645895,388.2159641,0.015021418,570.6970062,1136.460216,159.0292969,0.90977823,0.765239318
Remark=,"""11:50:53 LCF Lamp: ParIn -> 1500 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:55:54 Fs=165 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:55:54 RF#23 8637 um, Fmax=269 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:55:55 Fm'=269""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:56:03 Dark#20 Fmin=125 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:56:03 Fo'=125""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""11:56:24 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,11:56:03,7620.000384,0,36.09164052,0.396605363,224.9502083,23,20,153.749588,724.4465942,125.1418457,269.1274414,165.4004211,0.787769603,0.535008972,0.385419709,-6.256020195,0.87,0.92,9.792443275,0.874896222,0.032250282,0.720398591,0.759745612,1.691834732,1500.857178,0.5,253.0462068,12.32491938,2.454743912,24.64681435,0.731000006,6.364532708,1,12.72906542,22.2430172,24.64681435,20.33594322,400.1005859,390.1364136,5.413281441,8.390715599,15.77712822,24.45492744,300.0543213,1500.857178,551.4564819,78.49071503,1.997953057,-0.25426954,0.157631189,0.010357654,0.228204325,0.010339666,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,4.104710243,0.012324919,297.7968143,295.3930172,240.1371431,-0.932055735,3.113337178,39.6650378,31.2743222,23.44491577,2.896554225,0.384621533,0.658593267,2.237960958,0.241437152,17.6565027,0.576593726,21.65385501,386.3086609,0.020230537,570.6970062,1313.094274,143.9855957,0.899020195,0.797829931
Remark=,"""11:56:26 LCF Lamp: ParIn -> 1800 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:01:27 Fs=164 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:01:27 RF#24 8776 um, Fmax=243 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:01:28 Fm'=243""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:01:36 Dark#21 Fmin=123 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:01:36 Fo'=123""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,12:01:36,7923.000365,0,38.69969046,0.441426411,229.5880812,24,21,153.749588,724.4465942,123.5847168,243.3956451,164.5621796,0.787769603,0.492247625,0.323890206,-6.256020195,0.87,0.92,9.816160202,0.87490808,0.028539965,0.657982261,0.800601548,1.976415596,1800.400024,0.5,255.0934205,13.2684292,2.382332339,24.4481678,0.731000006,6.364532708,1,12.72906542,21.88591766,24.4481678,19.98340416,400.036377,389.3498535,5.641308784,8.84515667,16.80266571,26.34534264,300.0588989,1800.400024,543.2253418,78.48661041,1.997953057,-0.25426954,0.157631189,0.010357654,0.228204325,0.010339666,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,4.104772864,0.013268429,297.5981678,295.0359177,288.0639975,-0.919089931,3.076558705,39.19851665,30.35335998,23.16704273,2.848356679,0.426631423,0.694226366,2.154130314,0.267935545,18.01959028,0.589670393,23.31832972,385.2455002,0.02342434,570.6970062,1575.184529,119.8109283,0.879385754,0.842918298
Remark=,"""12:01:38 LCF Lamp: ParIn -> 1800 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:01:39 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
